ID,Estado_de_la_desaparicion,Clasificacion_de_la_desaparicion,Fecha_de_la_desaparicion,Edad,Sexo,Pais,Ancestro,Estado_civil,Escolaridad,Pertenencia_grupal,Pais_de_desaparicion,Municio,Departamento,Contexto
176832,Aparecio Vivo,Sin Información,2023-02-10T00:00:00.000,49,Hombre,Colombia,Mestizo,Casado (a),Educación inicial y educación preescolar,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176833,Desaparecido,Sin Información,2023-02-10T00:00:00.000,37,Hombre,Colombia,Mestizo,Unión Libre,Educación media o secundaria alta,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176834,Desaparecido,Sin Información,2023-02-10T00:00:00.000,34,Hombre,Colombia,Mestizo,Unión Libre,Educación técnica profesional y tecnológica,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176835,Aparecio Vivo,Sin Información,2023-02-10T00:00:00.000,34,Hombre,Colombia,Mestizo,Casado (a),Educación técnica profesional y tecnológica,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176836,Desaparecido,Sin Información,2023-01-30T00:00:00.000,27,Hombre,Colombia,Sin Información,Soltero (a),Educación media o secundaria alta,Persona adicta a una droga natural o sintética,Colombia,Ibagué,Tolima,Desaparición
176837,Desaparecido,Sin Información,2023-02-05T00:00:00.000,41,Hombre,Colombia,Mestizo,Soltero (a),Educación inicial y educación preescolar,Ninguno,Colombia,Tumaco,Nariño,Desaparición
176838,Desaparecido,Sin Información,2023-02-06T00:00:00.000,16,Mujer,Venezuela,Mestizo,Soltero (a),Educación básica secundaria o secundaria baja,Otro,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176839,Desaparecido,Sin Información,2023-02-10T00:00:00.000,73,Hombre,Colombia,Mestizo,Casado (a),Educación básica secundaria o secundaria baja,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176840,Aparecio Vivo,Sin Información,2023-02-07T00:00:00.000,13,Hombre,Colombia,Mestizo,Sin Información,Educación básica primaria,Ninguno,Colombia,Pereira,Risaralda,Desaparición
176841,Aparecio Vivo,Sin Información,2023-02-09T00:00:00.000,13,Mujer,Colombia,Mestizo,Sin Información,Educación básica primaria,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176842,Desaparecido,Sin Información,2023-02-09T00:00:00.000,12,Mujer,Colombia,Sin Información,Sin Información,Sin información,Ninguno,Colombia,Facatativá,Cundinamarca,Desaparición
176843,Desaparecido,Sin Información,2023-02-06T00:00:00.000,23,Hombre,Sin Información,Sin Información,Sin Información,Sin información,Sin información,Colombia,Valledupar,Cesar,Desaparición
176844,Aparecio Muerto,Sin Información,2023-01-03T00:00:00.000,51,Hombre,Colombia,Mestizo,"Separado(a),Divorciado(a)",Educación inicial y educación preescolar,Persona adicta a una droga natural o sintética,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176845,Desaparecido,Sin Información,2023-02-08T00:00:00.000,22,Hombre,Venezuela,Mestizo,Unión Libre,Sin escolaridad,Persona adicta a una droga natural o sintética,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176846,Desaparecido,Sin Información,2023-01-23T00:00:00.000,18,Hombre,Colombia,Blanco,Soltero (a),Educación inicial y educación preescolar,Persona adicta a una droga natural o sintética,Colombia,Soacha,Cundinamarca,Desaparición
176847,Aparecio Vivo,Sin Información,2023-02-06T00:00:00.000,29,Hombre,Colombia,Mestizo,Unión Libre,Educación media o secundaria alta,Ninguno,Colombia,Caldas,Antioquia,Desaparición
176848,Aparecio Vivo,Sin Información,2023-02-11T00:00:00.000,15,Hombre,Colombia,Mestizo,Soltero (a),Educación básica primaria,Otro,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176849,Aparecio Vivo,Sin Información,2023-01-15T00:00:00.000,37,Hombre,Colombia,Mestizo,Soltero (a),Educación básica primaria,Persona adicta a una droga natural o sintética,Colombia,Pereira,Risaralda,Desaparición
